VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2308270003,f_f006932,9,엄마 손팥 집,2023-08-27,2023-08-27,부산 남구 유엔평화로 43,부산 남구 대연1동 882-12,129.0922935,35.1309877,,,POI03000TR015403V,엄마손팥집,60,11,N,2,,4,4,4,
2308270004,f_f006932,10,티 앤 북스 광안점,2023-08-27,2023-08-27,부산 수영구 민락수변로 29,부산 수영구 민락동 181-223,129.1246587,35.153155,,,POI010000006TOSIT,티앤북스 광안점,180,12,N,1,,5,4,4,
2308270005,f_f006932,11,집,2023-08-27,2023-08-28,주공8단지아파트,,,,,,,,780,21,,,,,,,4413310400
2308130001,f_f007107,1,집,2023-08-13,2023-08-13,대성베르힐,,,,,,,,,21,,,,,,,2917013000
2308130002,f_f007107,2,시부모님 집,2023-08-13,2023-08-13,,,,,,,,,30,22,,,,,,,4518036000
2308130003,f_f007107,3,스타벅스 전북 정읍 DT 점,2023-08-13,2023-08-13,전북 정읍시 충정로 271,전북 정읍시 수성동 449-1,126.8518346,35.5705075,,,POI01000TR031799V,스타벅스 전북정읍DT점,30,11,Y,7,,4,4,3,
2308130004,f_f007107,4,지리산 휴게소 대구방향,2023-08-13,2023-08-13,전북 남원시 아영면 광주대구고속도로 76,전북 남원시 아영면 아곡리 446-6,127.5667564,35.4813796,,,POI01000TR022028V,지리산휴게소 대구방향,0,9,N,11,,3,3,3,
2308130005,f_f007107,5,지안재,2023-08-13,2023-08-13,,경남 함양군 함양읍 구룡리 산 119-3,127.7025172,35.4735167,,,POI01000TR002230V,지안재,30,1,N,2,,4,4,4,
2308130006,f_f007107,6,하미앙와인밸리,2023-08-13,2023-08-13,경남 함양군 함양읍 삼봉로 442-14,경남 함양군 함양읍 죽림리 817-14,127.6723735,35.4694343,,,POI01000000AKBUB6,하미앙와인밸리,90,1,N,2,,4,4,4,
2308130007,f_f007107,7,수선사,2023-08-13,2023-08-13,경남 산청군 산청읍 웅석봉로154번길 102-23,경남 산청군 산청읍 내리 1117-1,127.8699185,35.3990652,,,POI01000000B74D1W,수선사,90,2,N,1,,4,5,5,
2308130008,f_f007107,8,명문제과,2023-08-13,2023-08-13,전북 남원시 용성로 56,전북 남원시 하정동 1-5,127.3824828,35.4090225,,,POI01000000E0E20Q,명문제과,30,10,Y,2,,4,4,4,
2308130009,f_f007107,9,쌍교 숯불갈비 담양 본점,2023-08-13,2023-08-13,전남 담양군 봉산면 송강정로 212,전남 담양군 봉산면 양지리 2,126.9522196,35.2532589,,,POI01000TR015238V,쌍교숯불갈비 담양본점,60,11,Y,4,,4,4,4,
2308130010,f_f007107,10,시부모님 집,2023-08-13,2023-08-13,,,,,,,,,0,22,,,,,,,4518036000
2308130011,f_f007107,11,집,2023-08-13,2023-08-14,대성베르힐,,,,,,,,150,21,,,,,,,2917013000
2309040001,f_f007188,1,집,2023-09-04,2023-09-04,부영6차,,,,,,,,,21,,,,,,,4729012600
2309040002,f_f007188,2,카페 플로리안,2023-09-04,2023-09-04,경남 합천군 삼가면 일부3길 6-1,경남 합천군 삼가면 일부리 948-14,128.1241858,35.410726,,,POI03000TR022694V,카페플로리안,90,11,N,2,,5,5,5,
2309040003,f_f007188,3,스테이 외토 구름채,2023-09-04,2023-09-05,경남 합천군 삼가면 외토5길 14-1,경남 합천군 삼가면 외토리 1230,128.0919256,35.37164,,,POI03000TR022695V,스테이외토 구름채,480,22,,,,,,,
2309050001,f_f007188,4,합천영상테마파크,2023-09-05,2023-09-05,경남 합천군 용주면 합천호수로 757,경남 합천군 용주면 가호리 256-5,128.0718461,35.5487512,,,POI01000TR026237V,합천영상테마파크,240,6,N,2,,5,5,5,
2309050002,f_f007188,5,논공 휴게소 대구방향,2023-09-05,2023-09-05,대구 달성군 논공읍 광주대구고속도로 170,대구 달성군 논공읍 삼리리 539-2,128.4028159,35.7645531,,,POI01000TR002056V,논공휴게소 대구방향,30,9,Y,6,,4,4,4,
2309050003,f_f007188,6,집,2023-09-05,2023-09-06,부영6차,,,,,,,,390,21,,,,,,,4729012600
2308220001,f_f007228,1,집,2023-08-22,2023-08-22,기흥역로 16,,,,,,,,,21,,,,,,,4146310200
2308220002,f_f007228,3,주문진 벽산블루밍 오션힐스 아파트,2023-08-22,2023-08-22,강원특별자치도 강릉시 주문진읍 장성로 25,강원특별자치도 강릉시 주문진읍 교항리 1269,128.8230265,37.8888456,,,POI01000000BXPK8L,주문진벽산블루밍오션힐스아파트,600,22,,,,,,,
2308220003,f_f007228,4,주문진해변,2023-08-22,2023-08-22,,강원특별자치도 강릉시 주문진읍 향호리 8-35,128.8187802,37.9111195,,,POI01000TR022934V,주문진해변,210,1,N,5,,4,5,5,
2308220004,f_f007228,2,대동 면옥,2023-08-22,2023-08-22,강원특별자치도 강릉시 주문진읍 연주로 438,강원특별자치도 강릉시 주문진읍 주문리 326-5,128.8246918,37.8911953,,,POI01000TR002171V,대동면옥,30,11,N,2,,5,5,5,
2308220005,f_f007228,5,주문진 벽산블루밍 오션힐스 아파트,2023-08-22,2023-08-22,강원특별자치도 강릉시 주문진읍 장성로 25,강원특별자치도 강릉시 주문진읍 교항리 1269,128.8230265,37.8888456,,,POI01000000BXPK8L,주문진벽산블루밍오션힐스아파트,240,22,,,,,,,
2308220006,f_f007228,6,이 맛에 온다 주문진 본점,2023-08-22,2023-08-22,강원특별자치도 강릉시 주문진읍 주문로 11,강원특별자치도 강릉시 주문진읍 교항리 116-5,128.8250629,37.8847288,,,POI03000TR012306V,이맛에온다 주문진본점,60,11,N,2,,5,5,5,
2308220007,f_f007228,7,철이 당구클럽,2023-08-22,2023-08-22,연주로 376,,,,,,,,60,3,N,9,,5,5,5,4215025000
2308220008,f_f007228,8,주문진 벽산블루밍 오션힐스 아파트,2023-08-22,2023-08-23,강원특별자치도 강릉시 주문진읍 장성로 25,강원특별자치도 강릉시 주문진읍 교항리 1269,128.8230265,37.8888456,,,POI01000000BXPK8L,주문진벽산블루밍오션힐스아파트,150,22,,,,,,,
2308230001,f_f007228,9,지경리해수욕장,2023-08-23,2023-08-23,,강원특별자치도 양양군 현남면 지경리,128.8020962,37.9231663,,,POI01000TR012925V,지경리해수욕장,30,1,N,9,,3,3,3,
2308230002,f_f007228,11,해옥,2023-08-23,2023-08-23,강원특별자치도 강릉시 주문진읍 주문로 102,강원특별자치도 강릉시 주문진읍 주문리 317-26,128.8270466,37.8928325,,,POI01000000ERIWGV,해옫,30,11,N,2,,4,4,4,
2308230003,f_f007228,12,주문진 벽산블루밍 오션힐스 아파트,2023-08-23,2023-08-23,강원특별자치도 강릉시 주문진읍 장성로 25,강원특별자치도 강릉시 주문진읍 교항리 1269,128.8230265,37.8888456,,,POI01000000BXPK8L,주문진벽산블루밍오션힐스아파트,60,22,,,,,,,
2308230004,f_f007228,10,강릉 돈이 마을 강릉 주문진 점,2023-08-23,2023-08-23,강원특별자치도 강릉시 주문진읍 연주로 245-3,강원특별자치도 강릉시 주문진읍 교항리 1202,128.8297248,37.8746499,,,POI03000TR012309V,강릉돈우마을 강릉주문진점,60,11,Y,4,,5,5,5,
2308230005,f_f007228,13,마빈스 커피 강릉 영진점,2023-08-23,2023-08-23,강원특별자치도 강릉시 연곡면 해안로 1445,강원특별자치도 강릉시 연곡면 영진리 72-8,128.8457458,37.8685209,,,POI03000TR012310V,바빈스커피 강릉영진점,60,11,N,9,,3,3,3,
2308230006,f_f007228,14,주문진 벽산블루밍 오션힐스 아파트,2023-08-23,2023-08-23,강원특별자치도 강릉시 주문진읍 장성로 25,강원특별자치도 강릉시 주문진읍 교항리 1269,128.8230265,37.8888456,,,POI01000000BXPK8L,주문진벽산블루밍오션힐스아파트,300,22,,,,,,,
2308230007,f_f007228,15,집,2023-08-23,2023-08-24,기흥역로 16,,,,,,,,180,21,,,,,,,4146310200
2308280001,f_f007234,1,집,2023-08-28,2023-08-28,중평길 39,,,,,,,,,21,,,,,,,4717011000
2308280002,f_f007234,2,KTG 상상마당 부산,2023-08-28,2023-08-28,부산 부산진구 서면로 39,부산 부산진구 부전동 521-1,129.0572989,35.1542603,,,POI01000TR005577V,KT&G상상마당 부산,90,3,N,1,,5,5,5,
2308280003,f_f007234,3,어나더미 네스 전포점,2023-08-28,2023-08-28,부산 부산진구 서전로38번길 43-13,부산 부산진구 전포동 680-8,129.0645956,35.1558222,,,POI02000TR000959V,어나더미네스 전포점,60,11,N,2,,5,5,5,
2308280004,f_f007234,4,애드,2023-08-28,2023-08-28,부산 부산진구 전포대로199번길 12,부산 부산진구 전포동 686-3,129.0647399,35.1545824,,,POI01000TR043417V,애드,30,4,N,5,,5,5,5,
2308280005,f_f007234,5,오브젝트 서면점,2023-08-28,2023-08-28,부산 부산진구 전포대로209번길 11,부산 부산진구 전포동 687-8,129.0644514,35.1553263,,,POI01000TR038655V,오브젝트 서면점,0,4,N,2,,5,5,5,
2308280006,f_f007234,6,타워 더 모스트 광안 오피스텔,2023-08-28,2023-08-28,부산 수영구 민락수변로17번길 36,부산 수영구 민락동 181-88,129.126069,35.1542224,,,POI01000TR002879V,타워더모스트광안오피스텔,60,24,N,2,11,5,3,5,
2308280007,f_f007234,7,반판 광안점,2023-08-28,2023-08-28,부산 수영구 남천동로108번길 31,부산 수영구 남천동 3-58,129.1128133,35.1466279,,,POI03000TR015434V,반핀 광안점,30,11,N,2,,5,5,5,
2308280008,f_f007234,9,광안리 해변 테마거리,2023-08-28,2023-08-28,,부산 수영구 민락동,129.121922,35.1550882,,,POI01000TR028519V,광안리해변테마거리,60,1,N,1,,5,5,5,
2308280009,f_f007234,8,밀란 더 마켓,2023-08-28,2023-08-28,부산 수영구 민락수변로17번길 56,부산 수영구 민락동 113-31,129.127001,35.15428,,,POI01000TR034816V,밀락 더 마켓,30,4,N,1,,3,2,3,
2308280010,f_f007234,10,타워 더 모스트 광안 오피스텔,2023-08-28,2023-08-29,부산 수영구 민락수변로17번길 36,부산 수영구 민락동 181-88,129.126069,35.1542224,,,POI01000TR002879V,타워더모스트광안오피스텔,150,24,N,2,11,5,3,5,
2308290001,f_f007234,11,치키 파이,2023-08-29,2023-08-29,부산 수영구 광안로 58,부산 수영구 광안동 191-3,129.1182792,35.1547518,,,POI01000000EWM7LK,치키파이,30,11,N,2,,5,5,5,
2308290002,f_f007234,12,클러스터 라운드,2023-08-29,2023-08-29,부산 수영구 광안로 49-1,부산 수영구 광안동 158-57,129.1178088,35.1552746,,,POI03000TR012259V,클러스터라운드,0,4,N,2,,3,3,3,
2308290003,f_f007234,13,분홍이네,2023-08-29,2023-08-29,부산 수영구 광안로45번길 2,부산 수영구 광안동 153-41,129.1173265,35.1554173,,,POI01000000C949HB,분홍이네,30,4,N,2,,5,5,5,
2308290004,f_f007234,14,온 선데이,2023-08-29,2023-08-29,부산 수영구 광안로61번길 28,부산 수영구 민락동 178-12,129.1204999,35.1549166,,,POI02001TR022175V,올선데이,30,11,N,9,,5,5,5,
2308290005,f_f007234,15,샌더스,2023-08-29,2023-08-29,부산 수영구 남천바다로 38-1,부산 수영구 남천동 3-37,129.1142587,35.1481734,,,POI01000000CZS96E,샌디스,60,11,N,2,,5,5,5,
2308290006,f_f007234,16,이재모 피자,2023-08-29,2023-08-29,부산 동구 중앙대로 197,부산 동구 초량동 1208-18,129.0392093,35.1151112,,,POI03000TR013928V,이재모피자,30,11,N,3,,5,4,5,
2308290007,f_f007234,17,부산역,2023-08-29,2023-08-29,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,60,9,Y,6,,5,5,5,
2308290008,f_f007234,18,동대구 터미널,2023-08-29,2023-08-29,대구 동구 동부로 149,대구 동구 신천동 1506,128.6303085,35.877986,,,POI01000TR039910V,동대구터미널,30,9,Y,6,,5,5,5,
2308290009,f_f007234,19,집,2023-08-29,2023-08-30,중평길 39,,,,,,,,150,21,,,,,,,4717011000
2308200001,f_f007260,1,집,2023-08-20,2023-08-20,경기 안양시 동안구 귀인로 213,경기 안양시 동안구 평촌동 899-7,,,3183004,4117310300,,,,21,,,,,,,
2308200002,f_f007260,2,경기 광주 휴게소 원주 방향,2023-08-20,2023-08-20,경기 광주시 곤지암읍 만삼로 270,경기 광주시 곤지암읍 삼합리 산 27-2,127.4361214,37.3783578,,,POI01000TR022799V,경기광주휴게소 원주방향,0,9,N,9,,3,3,3,
2308200003,f_f007260,3,강릉 동화 가든 본점,2023-08-20,2023-08-20,강원특별자치도 강릉시 초당순두부길77번길 15,강원특별자치도 강릉시 초당동 309-1,128.91466,37.7911504,,,POI01000TR028300V,동화가든 본점,30,11,N,5,,4,4,4,
2308200004,f_f007260,5,주문진 방사제,2023-08-20,2023-08-20,,강원특별자치도 강릉시 주문진읍 교항리,128.8342043,37.8798555,,,POI01000TR002931V,주문진방사제,30,2,N,1,,4,2,3,
2308200005,f_f007260,4,순두부 젤라또 3호점,2023-08-20,2023-08-20,강원특별자치도 강릉시 주문진읍 해안로 1603,강원특별자치도 강릉시 주문진읍 교항리 81-33,128.8337786,37.8791883,,,POI010000006B3HJG,순두부젤라또 3호점,30,11,N,9,,4,4,3,
2308200006,f_f007260,6,스테이 인터뷰,2023-08-20,2023-08-20,강원특별자치도 강릉시 강동면 율곡로 1458,강원특별자치도 강릉시 강동면 정동진리 524-1,129.0122761,37.70789,,,POI01000000CZQYXS,스테이인터뷰,60,4,N,1,,4,2,3,
2308200007,f_f007260,7,강릉 카페거리,2023-08-20,2023-08-20,강원특별자치도 강릉시 창해로14번길 20,강원특별자치도 강릉시 견소동 287-90,128.9472416,37.7726536,,,POI01000TR007776V,강릉카페거리,120,4,Y,4,,4,4,4,
2308200008,f_f007260,8,난설헌 메밀촌,2023-08-20,2023-08-20,강원특별자치도 강릉시 난설헌로 105,강원특별자치도 강릉시 포남동 945,128.9037479,37.7851871,,,POI01000TR002145V,난설헌메밀촌,60,11,N,2,,5,4,4,
2308200009,f_f007260,9,아스라 모텔,2023-08-20,2023-08-20,강원특별자치도 강릉시 옥천로 72-3,강원특별자치도 강릉시 교동 138-8,128.8982352,37.760485,,,POI01000000EY140D,아스라모텔,150,24,N,8,2,3,3,2,
2308200010,f_f007260,10,강릉 중앙시장,2023-08-20,2023-08-20,강원특별자치도 강릉시 금성로 21,강원특별자치도 강릉시 성남동 50,128.8986238,37.7540251,,,POI01000TR021364V,강릉중앙시장,60,4,N,2,,4,3,3,
2308200011,f_f007260,11,육영 탕수육,2023-08-20,2023-08-20,강원특별자치도 강릉시 관대길 13,강원특별자치도 강릉시 내곡동 322-1,128.8790714,37.7399899,,,POI010000008M5U0P,육영탕수육,0,11,N,2,,5,5,5,
2308200012,f_f007260,12,아스라 모텔,2023-08-20,2023-08-21,강원특별자치도 강릉시 옥천로 72-3,강원특별자치도 강릉시 교동 138-8,128.8982352,37.760485,,,POI01000000EY140D,아스라모텔,150,24,N,8,2,3,2,2,
2308210001,f_f007260,13,해미가,2023-08-21,2023-08-21,강원특별자치도 강릉시 솔올로 103,강원특별자치도 강릉시 교동 1807-2,128.8789446,37.771035,,,POI01000TR035697V,해미가,60,11,N,3,,5,4,4,
2308210002,f_f007260,14,바우 카페 본점,2023-08-21,2023-08-21,강원특별자치도 강릉시 사천면 진리해변길 109-1,강원특별자치도 강릉시 사천면 사천진리 266-34,128.8754758,37.8410206,,,POI01000TR004855V,바우카페 본점,30,11,N,2,,5,5,5,
2308210003,f_f007260,15,사천진 해변,2023-08-21,2023-08-21,강원특별자치도 강릉시 사천면 진리해변길 131,강원특별자치도 강릉시 사천면 사천진리 266-5,128.8736885,37.84293,,,POI01000TR005994V,사천진해변,30,1,N,9,,4,4,3,
2308210004,f_f007260,16,순두부 젤라또 1호점,2023-08-21,2023-08-21,강원특별자치도 강릉시 초당순두부길 95-5,강원특별자치도 강릉시 초당동 354-4,128.9154798,37.7916865,,,POI01000TR039076V,순두부젤라또 1호점,30,11,Y,4,,4,4,4,
2308210005,f_f007260,17,강문해변,2023-08-21,2023-08-21,,강원특별자치도 강릉시 강문동 182-1,128.9191753,37.7948207,,,POI01000TR024661V,강문해변,30,1,Y,4,,5,4,4,
2308210006,f_f007260,18,비비 플로 스튜디오,2023-08-21,2023-08-21,강원특별자치도 강릉시 경강로 2306-1,강원특별자치도 강릉시 포남동 1285-2,128.9137097,37.7674666,,,POI03000TR009849V,비비플로스튜디오,150,13,N,2,,3,3,3,
2308210007,f_f007260,19,독도네 본점,2023-08-21,2023-08-21,강원특별자치도 강릉시 옥천로 47,강원특별자치도 강릉시 옥천동 287,128.9003816,37.7593604,,,POI01000TR021750V,강릉꼬막집 독도네본점,30,11,N,2,,5,5,5,
2308210008,f_f007260,20,강릉 카페거리,2023-08-21,2023-08-21,강원특별자치도 강릉시 창해로14번길 20,강원특별자치도 강릉시 견소동 287-90,128.9472416,37.7726536,,,POI01000TR007776V,강릉카페거리,30,4,Y,11,,4,4,4,
2308210009,f_f007260,21,횡성휴게소 인천방향,2023-08-21,2023-08-21,강원특별자치도 횡성군 안흥면 영동고속도로 153,강원특별자치도 횡성군 안흥면 소사리 1511,128.1353932,37.4651602,,,POI01000TR006323V,횡성휴게소 인천방향,0,9,N,9,,3,3,3,
2308210010,f_f007260,22,집,2023-08-21,2023-08-22,경기 안양시 동안구 귀인로 213,경기 안양시 동안구 평촌동 899-7,,,3183004,4117310300,,,90,21,,,,,,,
2308290001,f_f007508,1,친구 친지 집,2023-08-29,2023-08-29,강동 자이 아파트,,,,,,,,,22,,,,,,,1174010500
2308290002,f_f007508,2,비발디파크 오션월드,2023-08-29,2023-08-29,강원특별자치도 홍천군 서면 한치골길 262,강원특별자치도 홍천군 서면 팔봉리 산 125-17,127.686912,37.6499535,,,POI01000TR005189V,비발디파크 오션월드,390,6,Y,6,,4,4,4,
2308290003,f_f007508,3,거진항 수산물 판매장,2023-08-29,2023-08-29,강원특별자치도 고성군 거진읍 거진항1길 42,강원특별자치도 고성군 거진읍 거진리 25-6,128.4621766,38.4486432,,,POI01000TR027230V,거진항수산물판매장,30,4,N,5,,5,5,5,
2308290005,f_f007508,4,거진농협 하나로마트 본점,2023-08-29,2023-08-29,강원특별자치도 고성군 거진읍 거진길 32,강원특별자치도 고성군 거진읍 거진리 283-2,128.4547064,38.4467265,,,POI03000TR019782V,거진농협하나로마트 본점,30,10,N,9,,4,3,3,
2308290007,f_f007508,6,거진 오션 상떼빌 아파트,2023-08-29,2023-08-30,강원특별자치도 고성군 거진읍 해오름해변길 70,강원특별자치도 고성군 거진읍 송포리 165,128.4550443,38.4349228,,,POI01000TR031997V,거진오션상떼빌아파트,270,22,,,,,,,
2308290008,f_f007508,5,거진 오션 상떼빌 아파트,2023-08-29,2023-08-29,강원특별자치도 고성군 거진읍 해오름해변길 70,강원특별자치도 고성군 거진읍 송포리 165,128.4550443,38.4349228,,,POI01000TR031997V,거진오션상떼빌아파트,1140,7,Y,6,,5,5,5,
2308300001,f_f007508,7,군자 대한 곱창 미사역점,2023-08-30,2023-08-30,,,,,,,,,210,4,Y,4,,5,5,5,4145010900
2308300002,f_f007508,8,미사 강변 센트럴자이 아파트,2023-08-30,2023-08-31,경기 하남시 미사강변대로 95,경기 하남시 풍산동 480,127.1860763,37.5577993,,,POI01000TR037343V,미사강변센트럴자이아파트,120,21,,,,,,,
2308180001,f_f007571,1,집,2023-08-18,2023-08-18,서울 성북구 돌곶이로23가길 90,서울 성북구 석관동 332-195,,,4121044,1129013900,,,,21,,,,,,,
2308180002,f_f007571,15,호텔 루이스,2023-08-18,2023-08-19,강원특별자치도 강릉시 옥가로50번길 11-1,강원특별자치도 강릉시 옥천동 334-8,128.9012881,37.7605943,,,POI010000006B48I7,호텔 루이스,120,24,Y,8,2,4,3,3,
2308180003,f_f007571,2,청량리역,2023-08-18,2023-08-18,서울 동대문구 왕산로 214,서울 동대문구 전농동 591-53,127.0478983,37.5801601,,,POI01000TR012315V,청량리역,30,9,Y,6,,4,5,4,
2308180004,f_f007571,3,강릉역,2023-08-18,2023-08-18,강원특별자치도 강릉시 용지로 176,강원특별자치도 강릉시 교동 118,128.8996276,37.7645236,,,POI0100000075Y1PW,강릉역,30,9,N,6,,3,4,3,
2308180005,f_f007571,4,쏘카 주차장,2023-08-18,2023-08-18,,,,,,,,,30,9,N,11,,3,3,3,4215011000
2308180006,f_f007571,5,정동진역,2023-08-18,2023-08-18,강원특별자치도 강릉시 강동면 정동역길 17,강원특별자치도 강릉시 강동면 정동진리 303,129.0326896,37.6914301,,,POI01000000E66MEM,정동진역,60,9,Y,1,,3,3,3,
2308180007,f_f007571,6,해안 도로,2023-08-18,2023-08-18,강원특별자치도 강릉시 강동면 헌화로 641,강원특별자치도 강릉시 강동면 심곡리 102,129.0548184,37.6638513,,,POI01000TR029138V,해안도로,30,1,N,2,,5,5,5,
2308180008,f_f007571,7,도깨비 촬영지,2023-08-18,2023-08-18,,,,,,,,,30,2,N,2,,4,4,4,4215025022
2308180009,f_f007571,8,강냉이 소쿠리,2023-08-18,2023-08-18,강원특별자치도 강릉시 주문진읍 학교담길 32-8,강원특별자치도 강릉시 주문진읍 교항리 81-18,128.8316325,37.8815639,,,POI01000000CUAO00,강냉이소쿠리,60,11,N,2,,4,4,4,
2308180010,f_f007571,9,강릉 동화 가든 본점,2023-08-18,2023-08-18,강원특별자치도 강릉시 초당순두부길77번길 15,강원특별자치도 강릉시 초당동 309-1,128.91466,37.7911504,,,POI01000TR028300V,동화가든 본점,60,11,N,5,,4,4,4,
2308180011,f_f007571,10,차연희 젤라또 앤 커피,2023-08-18,2023-08-18,강원특별자치도 강릉시 초당순두부길 98,강원특별자치도 강릉시 초당동 7,128.9164413,37.7911142,,,POI01000TR014612V,차현희젤라또앤커피,60,11,N,9,,4,4,4,
2308180012,f_f007571,11,강문해변,2023-08-18,2023-08-18,,강원특별자치도 강릉시 강문동 182-1,128.9191753,37.7948207,,,POI01000TR024661V,강문해변,30,1,N,9,,4,4,4,
2308180013,f_f007571,12,호텔 루이스,2023-08-18,2023-08-18,강원특별자치도 강릉시 옥가로50번길 11-1,강원특별자치도 강릉시 옥천동 334-8,128.9012881,37.7605943,,,POI010000006B48I7,호텔 루이스,180,24,N,8,2,4,4,4,
2308180014,f_f007571,13,고 선생 화덕 생선구이,2023-08-18,2023-08-18,강원특별자치도 강릉시 해안로 286,강원특별자치도 강릉시 강문동 27-2,128.9205145,37.7909514,,,POI01000000B51PNP,고선생화덕생선구이,90,11,N,2,,3,2,2,
2308180015,f_f007571,14,경포도립공원,2023-08-18,2023-08-18,강원특별자치도 강릉시 창해로 473,강원특별자치도 강릉시 강문동 산 4-9,128.9099118,37.8025744,,,POI01000TR042506V,경포도립공원,90,1,N,6,,5,5,5,
2308190001,f_f007571,23,집,2023-08-19,2023-08-20,서울 성북구 돌곶이로23가길 90,서울 성북구 석관동 332-195,,,4121044,1129013900,,,240,21,,,,,,,
2308190002,f_f007571,16,강릉 카페거리,2023-08-19,2023-08-19,강원특별자치도 강릉시 창해로14번길 20,강원특별자치도 강릉시 견소동 287-90,128.9472416,37.7726536,,,POI01000TR007776V,강릉카페거리,30,4,N,2,,4,4,4,
2308190003,f_f007571,17,보사노바 커피 로프터스 강릉점,2023-08-19,2023-08-19,강원특별자치도 강릉시 창해로14번길 28,강원특별자치도 강릉시 견소동 168,128.9478294,37.7720457,,,POI01000TR038919V,보사노바 커피로스터스 강릉점,120,11,N,9,,5,5,5,
2308190004,f_f007571,18,오죽헌,2023-08-19,2023-08-19,강원특별자치도 강릉시 율곡로3139번길 24,강원특별자치도 강릉시 죽헌동 177-4,128.8773135,37.7795001,,,POI01000TR010855V,오죽헌,60,2,N,1,,4,4,4,
2308190005,f_f007571,19,감자 유원지,2023-08-19,2023-08-19,강원특별자치도 강릉시 경강로2115번길 7,강원특별자치도 강릉시 임당동 103-12,128.8973898,37.7563512,,,POI01000TR042237V,감자유원지,90,11,N,2,,4,4,3,
2308190006,f_f007571,20,경포 생태 저류지,2023-08-19,2023-08-19,,강원특별자치도 강릉시 죽헌동,128.8847402,37.7817093,,,POI01000TR041537V,경포생태저류지,60,7,N,1,,4,4,4,
2308190007,f_f007571,21,강릉역,2023-08-19,2023-08-19,강원특별자치도 강릉시 용지로 176,강원특별자치도 강릉시 교동 118,128.8996276,37.7645236,,,POI0100000075Y1PW,강릉역,60,9,Y,6,,3,3,3,
2308190008,f_f007571,22,청량리역,2023-08-19,2023-08-19,서울 동대문구 왕산로 214,서울 동대문구 전농동 591-53,127.0478983,37.5801601,,,POI01000TR012315V,청량리역,30,9,Y,6,,4,4,4,
2308240001,f_f007878,2,엄지네 포장마차 본점,2023-08-24,2023-08-24,강원특별자치도 강릉시 경강로2255번길 21,강원특별자치도 강릉시 포남동 1155,128.9070133,37.7663212,,,POI01000TR001090V,엄지네포장마차 본점,60,11,Y,4,,5,5,5,
2308240002,f_f007878,7,지브 펜션,2023-08-24,2023-08-25,강원특별자치도 강릉시 주문진읍 해안로 1935,강원특별자치도 강릉시 주문진읍 주문리 675,128.8293737,37.9023452,,,POI01000000BUG3J3,지브ZIV,300,24,N,2,3,5,5,5,
2308240003,f_f007878,3,홈플러스 강릉점 주차장,2023-08-24,2023-08-24,강원특별자치도 강릉시 경강로 2120,강원특별자치도 강릉시 옥천동 189,128.8991123,37.755691,,,POI03000TR010809V,홈플러스 강릉점 주차장,30,10,N,9,,5,5,5,
2308240004,f_f007878,4,강릉 중앙시장,2023-08-24,2023-08-24,강원특별자치도 강릉시 금성로 21,강원특별자치도 강릉시 성남동 50,128.8986238,37.7540251,,,POI01000TR021364V,강릉중앙시장,60,4,Y,4,,5,5,5,
2308240005,f_f007878,5,바우 카페,2023-08-24,2023-08-24,강원특별자치도 강릉시 연곡면 해안로 1437,강원특별자치도 강릉시 연곡면 영진리 74-5,128.8465168,37.8681791,,,POI01000000CTQZA0,바우카페,30,11,N,2,,5,5,5,
2308240006,f_f007878,6,영진해변,2023-08-24,2023-08-24,,강원특별자치도 강릉시 연곡면 영진리 357-155,128.8457109,37.868762,,,POI01000TR001802V,영진해변,30,1,N,1,,5,5,5,
2308240007,f_f007878,1,집,2023-08-24,2023-08-24,문정래미안아파트 110동,,,,,,,,,21,,,,,,,1171010800
2308250001,f_f007878,11,문정래미안 아파트,2023-08-25,2023-08-26,서울 송파구 문정로 83,서울 송파구 문정동 1,127.1302901,37.4906214,,,POI01000000DQPDXY,문정래미안아파트,180,21,,,,,,,
2308250002,f_f007878,8,고 선생 화덕 생선구이,2023-08-25,2023-08-25,강원특별자치도 강릉시 해안로 286,강원특별자치도 강릉시 강문동 27-2,128.9205145,37.7909514,,,POI01000000B51PNP,고선생화덕생선구이,60,11,N,5,,4,2,4,
2308250003,f_f007878,9,발리 코코넛,2023-08-25,2023-08-25,강원특별자치도 강릉시 창해로14번길 14,강원특별자치도 강릉시 견소동 287-118,128.9466002,37.7730768,,,POI02000TR000981V,발리코코넛,60,11,N,2,,5,5,5,
2308250004,f_f007878,10,안목 해변,2023-08-25,2023-08-25,강원특별자치도 강릉시 창해로14번길 51-26,강원특별자치도 강릉시 견소동 286-10,128.9482754,37.7722618,,,POI01000TR042380V,안목해변,30,1,Y,4,,4,4,4,
2308180001,f_f007889,1,집,2023-08-18,2023-08-18,국회대로 55길 25,,,,,,,,,21,,,,,,,1156011700
