TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
f_f004768,2307230002,3,0,0,1,2,,백룡동굴생태체험학습장,강원특별자치도 평창군 미탄면 문희길 63,,4484140,5176031028,2023-07-23 12:29,1,36000,입장권 ,
f_f004768,2307230005,3,0,0,1,2,3548602423,뮤지엄 딥다이브,강원특별자치도 평창군 대관령면 올림픽로 715,,3228021,5176038026,2023-07-23 17:58,1,42000,입장권 ,
f_f004768,2307220004,1,0,0,2,2,1018130747,한화호텔앤드리조트(주),강원특별자치도 평창군 봉평면 태기로 228-33,,3228037,5176034025,2023-07-22 19:34,1,15000,된장찌개;공기밥;진로이즈백,
f_f004768,2307220002,1,1,1,1,2,5837900461,선재길식당,강원특별자치도 평창군 진부면 오대산로 152,,3228020,5176036027,2023-07-22 12:15,1,26000,,
f_f004768,2307220003,3,1,1,1,2,2268124374,발왕산 모나파크,강원특별자치도 평창군 대관령면 올림픽로 715,,3228021,5176038026,2023-07-22 13:00,1,50000,탑승권 구입,
f_f004947,2307310005,1,0,0,1,2,2680103070,홍주라운지,부산 해운대구 해운대해변로209번가길 3,부산 해운대구 우동 654-6,4199294,2635010500,2023-07-31 19:36,3,90000,루꼴라 바질 피자;라자냐;제로콜라;하이볼;Neat,
f_f004947,2308010001,1,0,0,1,2,7784400752,극동돼지국밥,부산 해운대구 달맞이길62번길 17,부산 해운대구 중동 948-7,4199020,2635010600,2023-08-01 09:28,1,34000,돼지국밥;맛보기수육,
f_f004947,2308010003,1,0,0,1,2,2313300335,쿠지라멘,부산 해운대구 해운대해변로 351-1,부산 해운대구 중동 1205-13,3133043,2635010600,2023-08-01 17:24,1,19000,,
f_f004947,2308010004,1,0,0,1,2,6052599937,마가만두집,부산 동구 대영로243번길 56,부산 동구 초량동 563,4006002,2617010100,2023-08-01 19:19,1,8000,군만두 ,
f_f004947,2307310004,2,0,0,1,2,2138152063,(주)아성 다이소,부산 해운대구 구남로 11,,3132002,2635010500,2023-07-31 17:20,3,5000,스마트폰 방수팩(크로스백형),
f_f004947,2308010006,2,0,0,1,2,6040843243,건일행,부산 동구 대영로243번길 45,부산 동구 초량동 578,4006002,2617010100,2023-08-01 19:26,1,9000,,
f_f004947,2308010002,3,3,3,1,2,1338602980,클럽디 오아시스,부산 해운대구 달맞이길 30,,4199011,2635010600,2023-08-01 10:12,1,79000,입장권,
f_f004947,2307310004,1,4,4,1,2,2518502132,카페노티드,부산 해운대구 구남로 17,부산 해운대구 우동 618-14,3132002,2635010500,2023-07-31 17:24,1,7400,우유생크림도넛;클래식바닐라도넛,
f_f004975,2308030015,1,0,0,0,1,,소연이네조개구이,964-13 난전먹거리시장29호,,,,,1,15000,,4221011000
f_f004975,2308030003,1,0,0,1,1,2205100533,강원도 막걸리빵,강원특별자치도 속초시 중앙시장로6길 14,,4469248,5121010300,2023-08-03 13:01,1,5000,,
f_f004975,2308030004,1,0,0,1,1,2270184295,감나무집,강원특별자치도 속초시 중앙시장로 110-8,,3223016,5121010300,2023-08-03 13:59,1,10000,,
f_f004975,2308030007,1,0,0,1,1,1768801997,(주)칠성조선소,강원특별자치도 속초시 중앙로46번길 45,,4469234,5121010600,2023-08-03 15:08,1,6000,Iced스타보드,
f_f004975,2308030010,1,0,0,1,1,2955700577,속초옥란푸딩,강원특별자치도 속초시 새마을길 40,강원특별자치도 속초시 조양동 1480-80,4469127,5121010800,2023-08-03 17:10,1,5000,밤푸딩 ,
f_f004975,2308030013,1,0,0,1,1,2270356982,평강막국수,강원특별자치도 속초시 동해대로3950번길 15,강원특별자치도 속초시 조양동 1463-7,4469036,5121010800,2023-08-03 19:14,1,10000,메밀막국수,
f_f004975,2308030005,2,0,0,1,1,1331902601,마카오박,강원특별자치도 속초시 중앙로129번길 4,,4469219,5121010300,2023-08-03 14:32,1,15800,타1;치1;클래식,
f_f004975,2308030006,2,0,0,1,1,3168601077,주식회사 베이커리가루,강원특별자치도 속초시 청초호반로 208,강원특별자치도 속초시 교동 1019-3,3223018,5121010600,2023-08-03 14:50,1,3000,원준이 엉덩이빵,
f_f004975,2308030008,2,0,0,1,1,1020593192,동그란책,강원특별자치도 속초시 중앙로46번길 45,강원특별자치도 속초시 교동 664-110,4469234,5121010600,2023-08-03 16:35,1,3900,장면엽서,
f_f004975,2308030016,2,0,0,1,1,7971101394,예스닭강정,강원특별자치도 속초시 동해대로 4018,강원특별자치도 속초시 조양동 1039-1,2000023,5121010800,2023-08-03 20:37,1,25000,블랙 앤 레드(매),
f_f004975,2308030004,2,2,2,1,1,1210339685,하나약국,강원특별자치도 속초시 중앙시장로 99,,3223016,5121010300,2023-08-03 13:07,1,4000,,
f_f005042,2308060004,1,0,0,1,1,,한성미인,경북 경주시 포석로1050번길 39-6,경북 경주시 황남동 211-6,4716228,4713011000,2023-08-06 13:19,1,6000,,
f_f005042,2308060006,3,0,0,1,1,,하루필름경주,경북 경주시 포석로1095번길 2,경북 경주시 황남동 271-46,4716232,4713011000,2023-08-06 14:30,1,5000,,
f_f005042,2308060006,1,1,1,1,1,,과일한입,,,,,2023-08-06 14:40,1,6000,,
f_f005042,2308060003,2,3,3,1,1,,부처빵,경북 경주시 태종로 735,경북 경주시 노서동 219-1,3305061,4713010700,2023-08-06 12:49,1,2500,,
f_f005062,2308060006,1,0,0,1,3,6655700567,감자옹심이,,,,,2023-08-06 12:46,1,17000,,
f_f005062,2308060010,1,0,0,1,3,1881701743,강릉해파랑,강원특별자치도 강릉시 창해로350번길 17,강원특별자치도 강릉시 강문동 182-5,4460933,5115011300,2023-08-06 18:17,1,52000,모듬물회;회덮밥 ,
f_f005062,2308060011,1,0,0,1,3,2018121515,스타벅스,강원특별자치도 강릉시 창해로350번길 3,강원특별자치도 강릉시 강문동 182-2,4460933,5115011300,2023-08-06 18:28,3,18600,G)자몽 허니 레몬 B;G)씨솔트 콜드브루;G)아메리카노,
f_f005062,2308070001,1,0,0,1,3,2263202182,원조초당순두부,강원특별자치도 강릉시 초당순두부길77번길 9,강원특별자치도 강릉시 초당동 309-4,4460952,5115011200,2023-08-07 11:00,1,42000,,
f_f005062,2308070003,1,0,0,1,3,2268125878,주식회사 하슬라아트월드(바다카페),강원특별자치도 강릉시 강동면 율곡로 1441,,3220032,5115034028,2023-08-07 13:46,1,16500,아메리카노;딸기티라미수;아이스 티,
f_f005062,2308070005,1,0,0,1,3,1078657147,스토리웨이,강원특별자치도 강릉시 용지로 176,강원특별자치도 강릉시 교동 95-10,3220028,5115011000,2023-08-07 16:01,1,12500,C세트(김밥+핫바+떡볶이),
f_f005062,2308060005,2,0,0,1,3,2777200612,배니새우강정,강원특별자치도 강릉시 금성로13번길 5-1,강원특별자치도 강릉시 성남동 51-121,4460218,5115010800,2023-08-06 11:45,1,15000,,
f_f005062,2308070002,3,1,1,0,3,,하슬라아트월드,강원 강릉시 강동면 율곡로 1441,,,,,1,33060,,4215034000
f_f005062,2308060005,2,1,1,1,3,3571901149,강릉당 커피콩빵,강원특별자치도 강릉시 중앙시장1길 17,강원특별자치도 강릉시 성남동 53-3,4460908,5115010800,2023-08-06 11:51,1,20000,,
f_f005062,2308060003,1,2,2,0,3,,스토리웨이,,,,,,1,2660,,1117010700
f_f005062,2308060005,2,2,2,1,3,6580401558,티각태각대게고로케,강원특별자치도 강릉시 금성로13번길 12,강원특별자치도 강릉시 성남동 54-1,4460218,5115010800,2023-08-06 11:54,1,14000,강릉한잔맥주,
f_f005062,2308070004,2,2,2,1,3,1078657147,스토리웨이,강원특별자치도 강릉시 용지로 176,강원특별자치도 강릉시 교동 95-10,3220028,5115011000,2023-08-07 16:19,1,20000,강릉커피콩빵,
f_f005086,2308070002,1,0,0,1,3,7143500095,황금코다리,울산 중구 태화강국가정원길 163,울산 중구 태화동 431-23,4857839,3111011100,2023-08-07 14:21,1,48000,점심특선(대) ,
f_f005086,2308080001,1,0,0,1,3,6482800048,고래막집,울산 남구 장생포고래로 271-1,울산 남구 매암동 192-2,3170048,3114011900,2023-08-08 11:33,1,6000,옛날팥빙수,
f_f005086,2308080003,1,0,0,1,3,6209095374,남재네,울산 동구 일산진11길 150,울산 동구 일산동 287,4313200,3117010300,2023-08-08 15:18,1,80000,,
f_f005086,2308080003,1,0,0,2,3,5782201159,대왕초장,울산 동구 일산진11길 150,울산 동구 일산동 287,4313200,3117010300,2023-08-08 16:27,1,36000,,
f_f005086,2308080001,3,2,2,1,3,6108212008,남구도시관리공단,울산 남구 장생포고래로 271-1,울산 남구 매암동 192-2,3170048,3114011900,2023-08-08 10:58,1,28800,장생포고래박물관;고래생태체험관;울산함;고래문화마을;태화강동굴피아,
f_f005096,2308060004,1,0,0,1,2,3683200760,비치버거,강원특별자치도 속초시 새마을13길 17,강원특별자치도 속초시 조양동 1480-317,4469114,5121010800,2023-08-06 15:49,1,21500,치즈버거;하와이안버거;캔음료+감자튀김,
f_f005096,2308060006,1,0,0,1,2,2398802545,웨일라잇 ,강원특별자치도 속초시 청호해안길 2,강원특별자치도 속초시 조양동 1450-143,4469283,5121010800,2023-08-06 20:39,1,12800,웨일에이드;아이스크림,
f_f005096,2308070001,1,0,0,1,2,2270812975,완도회식당,강원특별자치도 속초시 먹거리4길 21,강원특별자치도 속초시 교동 962-14,4469053,5121010600,2023-08-07 11:40,1,36000,(특)오징어회덮밥;반반물회;국수;밥,
f_f005096,2308060005,2,0,0,1,2,6419700077,속초 황금젓갈건어물,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221,5121010300,2023-08-06 18:54,1,40000,,
f_f005096,2308060005,1,1,1,1,2,2270275060,코끼리만두분식,강원특별자치도 속초시 중앙로143번길 19,,4469220,5121010300,2023-08-06 18:32,1,2000,,
f_f005096,2308060005,1,1,1,2,2,2094100541,서민갑부똑이네튀김,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221,5121010300,2023-08-06 19:06,1,17000,,
f_f005096,2308060005,1,1,1,3,2,2094100541,서민갑부똑이네튀김,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221,5121010300,2023-08-06 19:07,1,5000,,
f_f005096,2308070002,2,3,3,1,2,1946900452,속품,강원특별자치도 속초시 영랑해안2길 2,강원특별자치도 속초시 영랑동 137-4,4469170,5121010100,2023-08-07 12:20,1,15200,거울;마그넷,
f_f005133,2307300004,1,0,0,1,2,6172486476,해운대기와집대구탕,부산 해운대구 달맞이길104번길 46,부산 해운대구 중동 990-3,4199012,2635010600,2023-07-30 12:42,1,28000,,
f_f005133,2307300006,1,0,0,1,2,3993500673,에이치어스,부산 해운대구 청사포로 135,부산 해운대구 중동 524-15,3133042,2635010600,2023-07-30 14:13,1,18800,청사포파운드케이크;(차가운(iced) )카카오라떼;청사포선셋,
f_f005133,2307300010,1,0,0,1,2,5053931629,광안리 신라횟집,부산 수영구 민락수변로7번길 16,부산 수영구 민락동 181-149,4214219,2650010300,2023-07-30 22:03,1,98000,,
f_f005133,2307310002,1,0,0,1,2,6728601619,이재모피자,부산 중구 광복중앙로 31,,3125002,2611012700,2023-07-31 11:35,1,27000,,
f_f005133,2307310007,1,0,0,1,2,7106300290,공차,대구 동구 동부로 149,대구 동구 신천동 1506,3142009,2714010200,2023-07-31 18:12,1,10700,공차 ,
f_f005133,2307300005,3,0,0,1,2,2598700262,해운대블루라인(주) ,부산 해운대구 청사포로 116,,3133042,2635010600,2023-07-30 00:00,1,59000,캡슐(미포)+해변열차(청사포) 탑승권 구입,
f_f005133,2307300009,3,0,0,1,2,,요트다,부산 해운대구 해운대해변로 84,,3133043,2635010500,2023-07-15 00:00,1,56810,부산요트투어 해운대 광안리 더베이101퍼블릭 투어 ,
f_f005133,2307310005,3,0,0,1,2,1419200887,이웃집수달,경북 경산시 한의대로 136,경북 경산시 점촌동 60-11,3313071,4729012400,2023-07-31 14:46,1,30000,입장권,
f_f005133,2307310006,1,1,1,1,2,5028617068,(주)신세계 동대구복합환승센터,대구 동구 동부로 149,대구 동구 신천동 1506,3142009,2714010200,2023-07-31 17:36,1,13600,떡갈비 유부초밥;제육김치;연어 명란꽃 유부초밥;생연어 유부초밥,
f_f005161,2308020002,1,0,0,1,2,2270557200,뉴 전원식당,강원특별자치도 속초시 영금정로 15,강원특별자치도 속초시 동명동 51,3223009,5121010200,2023-08-02 18:17,1,29000,,
f_f005161,2308020004,1,0,0,1,2,1652400884,이디야,강원특별자치도 속초시 동명항길 49,강원특별자치도 속초시 동명동 1-258,4469033,5121010200,2023-08-02 18:47,1,9500,애플망고 1인빙수;(L)ICED아메리카노,
f_f005161,2308020005,2,0,0,1,2,7608101167,(주)봉브레드,강원특별자치도 속초시 동해대로 4344-1,강원특별자치도 속초시 교동 799-173,2000023,5121010600,2023-08-02 19:30,1,6000,마늘바게트,
f_f005287,2308020003,1,0,0,1,2,3081653533,교촌면옥,경북 경주시 갓뒤동녘길 31-2,경북 경주시 황성동 156,4715044,4713012400,2023-08-02 13:34,1,22000,코다리비빔냉면;함흥식물냉면;간장불고기,
f_f005287,2308020005,1,0,0,1,2,7215900385,카페라소,경북 경주시 사정로57번길 6,경북 경주시 황남동 288-3,4715587,4713011000,2023-08-02 14:49,1,20500,망고 눈꽃빙수;아메리카노(ICE),
f_f005289,2308260002,2,0,0,0,3,,"떡집, 채소가게",42-6,,,,,3,12000,,4213010100
f_f005289,2308260004,1,0,0,1,3,2268213568,대관령한우타운,강원특별자치도 평창군 대관령면 올림픽로 38,,3228021,5176038024,2023-08-26 13:19,1,36000,우족보양탕;한우해장국;뚝배기불고기,
f_f005289,2308260006,1,0,0,1,3,2261171909,평창송어횟집,강원특별자치도 평창군 진부면 송정택지2길 33-21,강원특별자치도 평창군 진부면 송정리 2518-2,4484227,5176036023,2023-08-26 20:12,1,55000,,
f_f005289,2308260007,1,0,0,1,3,2150656132,117번가,강원특별자치도 평창군 대관령면 대관령로 117,강원특별자치도 평창군 대관령면 횡계리 328-1,3228007,5176038024,2023-08-26 22:09,1,30800,순살양념치킨;생맥주;콜라,
f_f005289,2308270002,1,0,0,1,3,2261160488,다푸네고푸네 쌈밥,강원특별자치도 평창군 대관령면 횡계2길 8-5,,4484419,5176038024,2023-08-27 13:06,1,48000,오삼불고기 쌈밥,
f_f005289,2308270005,1,0,0,1,3,5531600918,샤브향,충북 제천시 용두대로5길 33-4,충북 제천시 하소동 209-45,4517659,4315011100,2023-08-27 19:36,1,63000,,
f_f005289,2308270004,2,0,0,1,3,7098200495,쉬어가게,강원특별자치도 영월군 영월읍 청령포로 126-3,,3227023,5175025023,2023-08-27 17:23,1,53000,허니원/야생화꿀;옥수수콩 건빵,
f_f005289,2308270003,3,0,0,1,3,,[평창]뮤지엄딥다이브,강원특별자치도 평창군 대관령면 올림픽로 787,강원특별자치도 평창군 대관령면 용산리 504-1,3228021,5176038026,2023-08-27 00:00,1,0,입장권,
f_f005289,2308270004,2,3,3,1,3,7098200495,쉬어가게,강원특별자치도 영월군 영월읍 청령포로 126-3,,3227023,5175025023,2023-08-27 12:50,1,1200,아이스크림 바류,
f_f005385,2308140007,1,0,0,0,2,,소나무집초당순두부,354-4,,,,,1,3500,,4215011200
f_f005385,2308140003,1,0,0,1,2,8240302365,감자유원지,강원특별자치도 강릉시 경강로2115번길 7,강원특별자치도 강릉시 임당동 103-12,4460111,5115010500,2023-08-14 14:40,1,23000,항정살 감자솥밥;메밀김밥필무렵,
f_f005385,2308140004,1,0,0,1,2,2203700629,바삭이네,강원특별자치도 강릉시 금성로13번길 9-2,강원특별자치도 강릉시 성남동 46-16,4460218,5115010800,2023-08-14 15:33,1,15000,,
f_f005385,2308140008,1,0,0,1,2,6044600305,최일순짬뽕순두부,강원특별자치도 강릉시 해안로 517,강원특별자치도 강릉시 안현동 862,3220050,5115013800,2023-08-14 19:38,1,26000,,
f_f005385,2308140009,1,0,0,1,2,2268128273,테라로사,강원특별자치도 강릉시 사천면 순포안길 6,강원특별자치도 강릉시 사천면 산대월리 158-4,4460601,5115036028,2023-08-14 19:57,1,6000,(I)카페 라떼,
f_f005385,2308140005,3,0,0,1,2,2208742885,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-14 11:31,1,31000,[강릉]아르떼뮤지엄 입장권 성인 ,
f_f005403,2308040004,1,0,0,1,4,3601902052,쌈포유 정록쌈밥,경북 경주시 계림로 48,경북 경주시 황남동 27-3,3305007,4713011000,2023-08-04 13:04,1,56000,제육쌈밥,
f_f005403,2308040005,1,0,0,1,4,1078616302,이디야,경북 경주시 일정로 186,경북 경주시 인왕동 76,3305050,4713011200,2023-08-04 14:39,1,8600,iced아메리카노;복숭아 아이스티,
f_f005403,2308040002,2,0,0,1,4,5058201330,불국사 회랑2,경북 경주시 불국로 385,경북 경주시 진현동 15-1,3305029,4713013400,2023-08-04 09:48,1,50000,,
f_f005403,2308040003,3,0,0,1,4,5058300022,경주시청,경북 경주시 임해로 64-19,경북 경주시 구황동 786-1,3305051,4713012200,2023-08-04 10:54,1,12000,입장권,
f_f005403,2308040002,2,2,2,1,4,5058201330,불국사(경내광장매장),경북 경주시 불국로 385,경북 경주시 진현동 15-1,3305029,4713013400,2023-08-04 10:03,1,2500,,
f_f005414,2308080003,1,0,0,1,2,1920801319,소바카게,경북 경주시 첨성로99번길 25-5,경북 경주시 황남동 229-9,4716146,4713011000,2023-08-08 17:00,1,27500,카라이 마제소바;음료;오리온 나마,
f_f005414,2308080004,1,0,0,1,2,8941901987,포도도,경북 경주시 사정로 58,경북 경주시 사정동 124-1,3305032,4713010900,2023-08-08 18:12,1,6000,,
f_f005414,2308080010,1,0,0,1,2,4502201787,BBQ치킨,경북 경주시 화랑로 100,,3305066,4713010100,2023-08-08 21:15,1,30000,황금올리브치킨(콤보);모듬볼6개,
f_f005414,2308090001,1,0,0,1,2,2365300681,우화한식당,경북 경주시 경감로 504-4,경북 경주시 천군동 437,3305005,4713013500,2023-08-09 13:32,1,69000,당면사리;공기밥;황후보양한우전골;생버섯회한접시;우화오색볶음밥,
f_f005414,2308080005,2,0,0,1,2,2134400935,CU,경북 경주시 포석로 1056,경북 경주시 황남동 309-1,3305063,4713011000,2023-08-08 18:18,1,7100,짐빔하이볼자몽;하이트논알콜캔;미네랄워터P2L,
f_f005414,2308080007,2,0,0,1,2,2138152063,(주)아성다이소,경북 경주시 계림로 101,경북 경주시 노동동 140-7,3305007,4713010600,2023-08-08 20:09,1,12000,에끌라깨끗한물티슈;애플워치 방탄필름;애플워치용 자석스틸 스트랩;애플워치 무선충전기;애플워치 케이스(투명PC),
f_f005414,2308090003,2,0,0,1,2,7236100496,컴포즈커피,경북 경주시 유림로5번길 85-46,,4715984,4713012400,2023-08-09 15:06,1,1500,아메리카노(ice),
f_f005414,2308090005,2,0,0,1,2,8280601132,이삭토스트,경북 경산시 대학로 285,경북 경산시 대동 170-16,3313081,4729011500,2023-08-09 18:37,1,7800,콘치즈 토스트;햄스페셜 토스트,
f_f005414,2308090006,2,0,0,1,2,2055650913,노브랜드,경북 경산시 대학로 44,,3313081,4729011100,2023-08-09 19:06,1,980,노브랜드 스파클링어 ,
f_f005414,2308090002,2,1,1,1,2,5058507790,주식회사 라한호텔,경북 경주시 보문로 338,경북 경주시 신평동 477-2,3305021,4713013600,2023-08-09 00:00,1,6000,북 카페,
f_f005414,2308090003,3,1,1,2,2,5058169046,롯데시네마,경북 경주시 유림로5번길 85-46,,4715984,4713012400,2023-08-09 15:08,1,0,입장권 ,
f_f005414,2308080008,2,2,2,1,2,1096400371,컴포즈커피,경북 경주시 계림로 110-1,경북 경주시 황오동 204-2,3305007,4713010500,2023-08-08 20:12,1,4000,망고요거트스무디,
f_f005444,2308060004,1,0,0,0,2,,수제어묵,869-1,,,,,3,2000,,3120010200
f_f005444,2308070001,2,0,0,0,2,,방어진공동어시장,198-16,,,,,3,40000,,3117010100
f_f005444,2308060002,2,0,0,1,2,8832101224,하삼동커피,부산 동래구 여고로113번길 78,부산 동래구 사직동 141-7,4190353,2626010900,2023-08-06 08:02,1,3000,아메리카노(ICE),
f_f005444,2308060005,2,0,0,1,2,6208509952,롯데쇼핑(주) 롯데마트,울산 북구 진장유통로 64,울산 북구 진장동 283-1,3172025,3120012100,2023-08-06 13:24,1,132079,테라;공병;더한돈플러스 삼겹살;롯데 아이시스8.0;고창 복분자주 선운,
f_f005444,2308060002,2,0,0,2,2,6218537941,양산(상)휴게소,경남 양산시 동면 목장길 15-50,,4814233,4833031025,2023-08-06 08:45,1,2500,통감자,
f_f005444,2308060003,3,0,0,2,2,2068689631,(주)엘에스컴퍼니,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193,5011012900,2023-08-03 12:20,1,11900,[울산]자수정동굴 입장권+보트 PKG 탑승권 구입,
f_f005444,2308060003,3,0,0,3,2,6208101971,영남알프스레져,울산 울주군 삼남읍 자수정로 112,울산 울주군 삼남읍 가천리 산 4,3173070,3171026525,2023-08-06 10:22,1,14000,오리배-대인 ,
f_f005444,2308060007,1,1,1,2,2,5250302153,세븐일레븐,울산 북구 동해안로 760,울산 북구 어물동 214-11,3000101,3120011900,2023-08-06 15:42,1,13900,LG)페리오이지클리닉칫솔;PB)미세모치약칫솔세트;하이트)하이트 캔;아미)얼음컵(그란데);올리)얼음컵(벤티),
f_f005444,2308060004,1,2,2,1,2,3583301212,감성커피,울산 북구 호계로 228-1,울산 북구 호계동 732-3,3172027,3120010200,2023-08-06 11:54,1,3800,ICE 아메리카노,
f_f005444,2308060006,1,2,2,1,2,6201392361,바보까페,울산 북구 화암길 2,울산 북구 산하동 955,4316389,3120011800,2023-08-06 14:34,1,9000,아메리카노,
f_f005445,2308250003,1,0,0,1,2,2270634937,오대양수산 회센타,강원특별자치도 양양군 현북면 하조대해안길 11,강원특별자치도 양양군 현북면 하광정리 628-1,4505212,5183033030,2023-08-25 19:33,1,70000,매운탕;광어+우럭,
f_f005445,2308260003,1,0,0,1,2,2272010343,삼팔회집,강원특별자치도 양양군 현북면 기사문길 58,강원특별자치도 양양군 현북면 기사문리 98,4505029,5183033022,2023-08-26 13:30,1,38000,,
f_f005445,2308260005,1,0,0,1,2,8174800225,에이쓰리(카페매장),강원특별자치도 양양군 현북면 하륜길 46,,4505204,5183033030,2023-08-26 02:18,1,12400,딸기스무디,
f_f005445,2308250004,2,0,0,1,2,1062696497,GS25,강원특별자치도 양양군 현북면 하조대해안길 11,강원특별자치도 양양군 현북면 하광정리 628-1,4505212,5183033030,2023-08-25 19:41,1,27700,농심)백산수;돌덩이얼음;토닉워터홍차;CJ햇반(흑미밥);나쵸살사콤보,
f_f005445,2308260002,2,0,0,1,2,2175800138,CU,강원특별자치도 양양군 현남면 인구중앙길 95-3,강원특별자치도 양양군 현남면 시변리 26,4505163,5183034024,2023-08-26 05:25,1,7800,,
f_f005445,2308260006,1,0,0,2,2,2788501915,내린천휴게소,강원특별자치도 인제군 상남면 서울양양고속도로 117,,1000025,5181035022,2023-08-26 18:34,1,10000,김치찌개 ,
f_f005445,2308260001,2,3,3,1,2,4556700576,CU,강원특별자치도 양양군 현남면 인구길 28-27,강원특별자치도 양양군 현남면 인구리 635-5,4505161,5183034021,2023-08-26 00:26,1,33900,,
f_f005445,2308260001,2,3,3,2,2,4556700576,CU,강원특별자치도 양양군 현남면 인구길 28-27,강원특별자치도 양양군 현남면 인구리 635-5,4505161,5183034021,2023-08-26 02:00,1,18900,,
f_f005449,2308060002,1,0,0,0,2,,쿼피집,,,,,,1,11300,,2653010300
f_f005449,2308060005,1,0,0,1,2,4370102298,시오리막국수,경남 김해시 왕릉길 60,경남 김해시 봉황동 409-4,4861609,4825010400,2023-08-06 20:01,1,22000,물막국수;설렁탕,
f_f005501,2308150004,1,0,0,1,2,1177800267,정식당,경남 남해군 남해읍 화전로122번가길 7,경남 남해군 남해읍 북변리 526,4829400,4884025021,2023-08-15 13:10,1,42000,솥밥;소면추가;공기밥;빵,
f_f005501,2308150003,2,0,0,1,2,6138215533,남해농협하나로마트,경남 남해군 남해읍 화전로122번길 2,경남 남해군 남해읍 북변리 555-5,4829401,4884025021,2023-08-15 11:33,1,6760,청우미니참깨스틱;해태)포키 딸기맛;버섯/팽이;크라운)마이쮸포도(소),
f_f005501,2308150002,2,3,3,1,2,1111463258,컴포즈커피,전남 광양시 희망길 12-7,전남 광양시 금호동 624-19,4655557,4623011000,2023-08-15 09:31,1,5300,라임애플스파클링(I);아메리카노[ICE],
f_f005535,2308030006,1,0,0,0,2,,맘스터츠 경주월드점,191-5,,,,,4,15000,,4713013500
f_f005535,2308030007,1,0,0,2,2,5050394362,황남빵,경북 경주시 태종로 783,경북 경주시 황오동 347-1,3305061,4713010500,2023-08-03 15:21,1,1000,,
f_f005535,2308030008,1,0,0,2,2,8635600505,황남옥수수,경북 경주시 포석로 1085,경북 경주시 황남동 276-4,3305063,4713011000,2023-08-03 15:58,1,3000,황남,
f_f005535,2308030009,1,0,0,2,2,1041767771,카페능(cafe neung),경북 경주시 포석로1068번길 3,경북 경주시 황남동 297-1,4716229,4713011000,2023-08-03 16:22,1,6500,딸기우유,
f_f005573,2308260004,1,0,0,0,2,,육면,서산길17-80 육면,,,,,1,21000,,4889025000
f_f005573,2308260006,1,0,0,0,2,,카페플로린,합천호수로89 1층 카페플로라,,,,,1,16000,,4889045000
f_f005573,2308260008,1,0,0,0,2,,강변식당,남정길17,,,,,1,32000,,4889025000
f_f005573,2308270006,1,0,0,0,2,,아리조나 막창,698,,,,,1,39000,,2726011100
f_f005573,2308260007,3,0,0,0,2,,대장경테마파크,가야산로 1160,,,,,1,8000,,4889033000
f_f005573,2308270004,3,0,0,0,2,,송죽씨어터,교동길15,,,,,1,36000,,2711012500
f_f005573,2308270003,1,0,0,1,2,,,,,,,2023-08-27 13:35,1,24000,,
f_f005573,2308270001,3,1,1,0,2,,합천영상테마파크,합천호수로757,,,,,1,8000,,4889046000
f_f005573,2308270007,6,1,1,0,2,,선산양평방향셀프주유소,중부내륙고속도로 128-1,,,,,1,50000,,4719032000
f_f005602,2308050002,1,0,0,0,2,,태화회센터,,,,,,1,40000,,3114010600
f_f005602,2308050006,1,0,0,1,2,,투썸플레이스,울산 남구 삼산로 402,,3170026,3114010600,2023-08-05 15:49,1,19100,,
f_f005602,2308060002,1,0,0,1,2,6102743593,커피애광,울산 남구 장생포고래로 263,울산 남구 매암동 220-48,3170048,3114011900,2023-08-06 11:05,1,12000,고래가토(고래아이스),
f_f005602,2308050003,3,0,0,1,2,,태화강국가정원,울산 중구 샛강남길 5,울산 중구 태화동 667,4862035,3111011100,2023-08-05 14:00,1,4000,입장권 ,
f_f005602,2308050008,3,0,0,1,2,,울산시립미술관,울산 중구 미술관길 72,울산 중구 북정동 1-3,4862026,3111010400,2023-08-05 00:00,1,1000,관람권 ,
f_f005602,2308060001,3,0,0,1,2,6108212008,울산광역시남구도시관리공단,울산 남구 장생포고래로288번길 20,울산 남구 매암동 139-26,4310750,3114011900,2023-08-06 09:51,1,4000,입장권,
f_f005602,2308050007,3,1,1,2,2,,,,,,,2023-08-02 00:00,1,40000,연극)연극 한뼘사이 관람권,
f_f005661,2309090003,1,0,0,1,1,2043868599,간절바당&BHC,울산 울주군 서생면 신암해안길 11,울산 울주군 서생면 신암리 370,4319634,3171031021,2023-09-09 14:45,1,8000,딱새우라면N,
